,avg_memory_usage,iteration,max_cpu_usage,max_memory_usage,normalized_test,test_time,time_taken
0,0.0,0,0.0,0,0.2743344306945801,0.49741244316101074,0.7717468738555908
1,2285568.0,1,340627213.0,52764672,0.781893253326416,0.478177547454834,1.26007080078125
