,avg_memory_usage,iteration,max_cpu_usage,max_memory_usage,normalized_test,test_time,time_taken
0,12861680.94117647,0,351258689,50462720,34.434542775154114,0.48742401599884033,34.921966791152954
1,12947456.0,1,330848825,50995200,34.37054264545441,0.4641164541244507,34.83465909957886
