,avg_memory_usage,iteration,max_cpu_usage,max_memory_usage,normalized_test,test_time,time_taken
0,132474880.0,0,30353807230,359419904,11.991192936897278,0.5091961622238159,12.500389099121094
1,177568085.33333334,1,31048319139,403095552,12.239009737968445,0.5098425149917603,12.748852252960205
