,avg_memory_usage,iteration,max_cpu_usage,max_memory_usage,normalized_test,test_time,time_taken
0,12922521.6,0,348764930,51175424,160.999685049057,0.5491340160369873,161.548819065094
1,12732339.2,1,358961678,51122176,161.13701581954956,0.46494507789611816,161.60196089744568
