,avg_memory_usage,iteration,max_cpu_usage,max_memory_usage,normalized_test,test_time,time_taken
0,0,0,0.0,0,0.13917255401611328,0.4982485771179199,0.6374211311340332
1,0,1,0.0,0,0.09243655204772949,0.4929025173187256,0.5853390693664551
