,avg_memory_usage,iteration,max_cpu_usage,max_memory_usage,normalized_test,test_time,time_taken
0,0.0,0,0.0,0,0.23779737949371338,0.4999445676803589,0.7377419471740723
1,2318336.0,1,338611739.0,51822592,0.8303849697113037,0.4862508773803711,1.3166358470916748
